,room_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
124,422454,1875021.0,Entire home/apt,Valencia,Valenci,29,4.5,4.0,1.0,1.0,67.0,4.0,39.478455,-0.38207,2016-01-05 14:25:36.851846
125,423351,1875021.0,Entire home/apt,Valencia,Valenci,9,5.0,4.0,2.0,,97.0,4.0,39.47921,-0.380473,2016-01-05 12:27:35.810299
126,428959,2132149.0,Entire home/apt,Valencia,Valenci,12,4.5,5.0,3.0,1.0,43.0,1.0,39.46357,-0.383143,2016-01-05 13:41:37.638213
127,445203,2211660.0,Private room,Valencia,Valenci,0,,3.0,1.0,1.0,39.0,1.0,39.445959,-0.36956,2016-01-05 12:25:16.765798
128,447074,434430.0,Entire home/apt,Valencia,Valenci,6,4.0,,3.0,3.0,56.0,3.0,39.498404,-0.376863,2016-01-05 14:14:32.174799
129,447232,2220857.0,Entire home/apt,Valencia,Valenci,163,4.5,4.0,1.0,1.0,58.0,3.0,39.473016,-0.378971,2016-01-05 14:30:09.770859
130,447950,557546.0,Entire home/apt,Valencia,Valenci,170,4.5,,1.0,1.0,44.0,1.0,39.472005,-0.37748,2016-01-05 12:31:36.925002
131,452508,2248311.0,Private room,Valencia,Valenci,6,5.0,4.0,1.0,2.0,20.0,7.0,39.463944,-0.376479,2016-01-05 11:54:41.190729
132,455208,2262422.0,Entire home/apt,Valencia,Valenci,50,4.5,2.0,1.0,1.0,37.0,3.0,39.459179,-0.372709,2016-01-05 14:07:07.151832
133,455833,2265891.0,Entire home/apt,Valencia,Valenci,78,4.5,4.0,2.0,1.0,66.0,1.0,39.461908,-0.384683,2016-01-05 14:31:32.134310
134,459398,557546.0,Private room,Valencia,Valenci,172,4.5,4.0,1.0,1.0,34.0,1.0,39.473214,-0.376527,2016-01-05 14:23:32.462075
135,466898,939125.0,Entire home/apt,Valencia,Valenci,14,5.0,4.0,1.0,1.0,45.0,5.0,39.466255,-0.354907,2016-01-05 12:50:29.480213
136,467151,2319737.0,Entire home/apt,Valencia,Valenci,13,4.5,3.0,1.0,1.0,74.0,2.0,39.492363,-0.399442,2016-01-05 13:22:24.457473
137,472858,2345188.0,Private room,Valencia,Valenci,3,5.0,1.0,1.0,1.0,22.0,1.0,39.47409,-0.34397,2016-01-05 14:24:21.856906
