,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
358,556812,2737672,Private room,,MESTRE - CARPENEDO (MESTRE CENTRO),220,5.0,3,,,94.0,,45.494579,12.23949,2016-11-20 21:37:48.603476
359,558513,2310630,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),1,,4,,,235.0,3.0,45.441391,12.333843,2016-11-20 16:07:51.916312
360,560207,120215,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),47,4.5,4,,,119.0,2.0,45.434649,12.321678,2016-11-20 18:11:03.460016
361,563510,2634978,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),11,4.5,8,,,344.0,3.0,45.440665,12.32308,2016-11-20 19:15:07.228692
362,563621,470341,Private room,,CHIRIGNAGO - ZELARINO ( MESTRE OVEST),124,4.5,2,,,20.0,2.0,45.52742,12.209338,2016-11-20 21:34:48.171787
363,567154,2790016,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),75,5.0,4,,,99.0,,45.426438,12.32425,2016-11-20 20:03:18.557181
364,574233,2825961,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),79,4.5,6,,,76.0,1.0,45.436182,12.347227,2016-11-20 18:10:39.617623
365,582409,2859698,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),99,4.5,2,,,90.0,2.0,45.443864,12.32768,2016-11-20 20:59:54.727963
366,582414,2859698,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),14,4.5,4,,,153.0,2.0,45.445275,12.328662,2016-11-20 18:38:17.518683
367,583792,2602970,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),206,4.0,2,,,87.0,1.0,45.432177,12.317389,2016-11-20 18:24:52.427623
368,584522,2880230,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),45,4.5,4,,,180.0,3.0,45.432241,12.329004,2016-11-20 18:22:38.068847
369,588540,2902646,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),243,5.0,3,,,109.0,3.0,45.443033,12.337217,2016-11-20 17:32:31.125483
370,589316,2906995,Entire home/apt,,LIDO - PELLESTRINA (VENEZIA LITORALE),40,4.5,5,,,93.0,2.0,45.412607,12.370224,2016-11-20 18:32:35.502194
371,595483,2737661,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),3,4.5,2,,,131.0,2.0,45.442497,12.333248,2016-11-20 19:10:57.347554
372,596650,2859698,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),77,4.5,2,,,98.0,3.0,45.44564,12.329667,2016-11-20 20:15:08.197036
373,601350,2975628,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),33,4.0,6,,,207.0,3.0,45.437474,12.329254,2016-11-20 21:37:34.310588
374,603168,2985972,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),178,4.5,2,,,109.0,2.0,45.444037,12.325371,2016-11-20 21:24:23.320529
375,609749,401113,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),41,4.0,8,,,240.0,,45.433487,12.333579,2016-11-20 20:29:46.073328
376,610305,3026236,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),60,5.0,4,,,164.0,4.0,45.436,12.341719,2016-11-20 19:42:22.244762
377,613153,2859698,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),27,4.5,6,,,175.0,3.0,45.445238,12.328197,2016-11-20 16:34:00.623607
378,618422,3063776,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),110,4.5,5,,,196.0,3.0,45.438131,12.334743,2016-11-20 17:28:18.829282
379,620968,1813795,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),87,5.0,2,,,87.0,,45.435358,12.347737,2016-11-20 18:55:46.531198
380,621505,3080502,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),8,5.0,4,,,174.0,3.0,45.425034,12.328511,2016-11-20 18:41:49.540491
381,621564,3080502,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),8,4.5,4,,,131.0,3.0,45.424936,12.327741,2016-11-20 19:47:38.529603
382,623236,1104205,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),138,4.5,2,,,104.0,2.0,45.433135,12.328505,2016-11-20 16:36:32.266706
383,625138,564594,Entire home/apt,,FAVARO VENETO,62,4.5,6,,,71.0,,45.487361,12.295688,2016-11-20 20:18:25.129175
384,630388,381172,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),32,4.5,2,,,88.0,6.0,45.437753,12.346649,2016-11-20 18:34:12.820988
385,632234,3145348,Private room,,MESTRE - CARPENEDO (MESTRE CENTRO),48,4.0,6,,,76.0,1.0,45.489524,12.246902,2016-11-20 18:25:57.338669
386,633400,368293,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),110,4.0,2,,,109.0,3.0,45.433174,12.335338,2016-11-20 17:30:01.270357
387,634018,3156876,Private room,,MARGHERA,144,4.5,2,,,60.0,1.0,45.473056,12.227311,2016-11-20 17:57:11.848340
388,634685,3161400,Private room,,MARGHERA,170,4.5,3,,,63.0,2.0,45.476468,12.214437,2016-11-20 19:53:18.123106
389,634968,3163071,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),7,4.5,2,,,218.0,1.0,45.442619,12.332177,2016-11-20 17:44:24.716176
390,636637,3174141,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),48,4.5,10,,,283.0,3.0,45.439552,12.339784,2016-11-20 17:19:50.084006
391,639823,2310630,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),6,5.0,4,,,306.0,3.0,45.435295,12.341975,2016-11-20 15:51:09.778827
