,room_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
2906,8094607,21200937,Entire home/apt,Budapest,Budapes,14,5.0,3.0,1.0,1.0,74.0,1.0,47.498709,19.054627,2016-03-22 08:05:41.864022
2907,8095216,42748899,Entire home/apt,Budapest,Budapes,14,4.5,4.0,1.0,1.0,29.0,1.0,47.501324,19.062806,2016-03-22 07:53:39.620004
2908,8096849,42757253,Entire home/apt,Budapest,Budapes,5,4.5,3.0,0.0,1.0,36.0,1.0,47.498906,19.049568,2016-03-22 09:41:34.613994
2909,8097406,6445676,Entire home/apt,Budapest,Budapes,0,,5.0,2.0,1.0,34.0,1.0,47.491293,19.081942,2016-03-22 08:34:23.627947
2910,8101702,42780601,Entire home/apt,Budapest,Budapes,1,5.0,3.0,1.0,1.0,67.0,1.0,47.499498,19.033133,2016-03-22 10:31:41.283979
2911,8106265,42395497,Entire home/apt,Budapest,Budapes,18,4.5,,2.0,8.0,163.0,,47.486601,19.070685,2016-03-22 09:02:01.456282
2912,8109337,597718,Entire home/apt,Budapest,Budapes,39,4.5,3.0,1.0,1.0,40.0,1.0,47.510719,19.052839,2016-03-22 10:14:41.013773
2913,8116197,42475696,Private room,Budapest,Budapes,0,,2.0,1.0,1.0,26.0,2.0,47.494892,19.063964,2016-03-22 08:29:57.950808
2914,8121410,42887489,Entire home/apt,Budapest,Budapes,2,5.0,2.0,1.0,1.0,24.0,3.0,47.484358,19.066278,2016-03-22 07:42:15.124917
2915,8126170,42608417,Entire home/apt,Budapest,Budapes,0,,2.0,1.0,1.0,45.0,2.0,47.478818,19.069078,2016-03-22 10:04:52.558509
2916,8130557,36963358,Entire home/apt,Budapest,Budapes,6,5.0,2.0,1.0,1.0,29.0,4.0,47.494305,19.058373,2016-03-22 09:16:02.571238
2917,8132407,1324695,Entire home/apt,Budapest,Budapes,0,,,3.0,3.0,319.0,,47.502248,19.055426,2016-03-22 08:46:19.993965
2918,8135500,9946514,Shared room,Budapest,Budapes,2,4.0,1.0,1.0,1.0,10.0,1.0,47.498318,19.079,2016-03-22 10:54:48.331575
2919,8135789,9946514,Shared room,Budapest,Budapes,1,1.0,2.0,1.0,1.0,21.0,1.0,47.499696,19.079542,2016-03-22 09:25:29.108135
2920,8136401,13454773,Entire home/apt,Budapest,Budapes,1,5.0,2.0,0.0,1.0,73.0,3.0,47.507488,19.035694,2016-03-22 09:45:59.188512
2921,8137015,461392,Entire home/apt,Budapest,Budapes,22,5.0,,2.0,2.0,76.0,2.0,47.503513,19.046946,2016-03-22 09:38:31.645782
2922,8138996,42976685,Entire home/apt,Budapest,Budapes,2,4.0,4.0,2.0,1.0,46.0,2.0,47.497616,19.059492,2016-03-22 09:21:42.809236
2923,8140379,16085682,Entire home/apt,Budapest,Budapes,5,4.5,4.0,1.0,1.0,45.0,2.0,47.500759,19.02939,2016-03-22 10:07:03.728362
2924,8140495,42983793,Entire home/apt,Budapest,Budapes,3,4.5,4.0,1.0,1.0,27.0,2.0,47.477033,19.038004,2016-03-22 11:06:14.623374
2925,8147733,31765074,Entire home/apt,Budapest,Budapes,0,,4.0,2.0,,39.0,1.0,47.488439,19.05721,2016-03-22 10:11:23.276719
2926,8155913,38102181,Private room,Budapest,Budapes,0,,2.0,1.0,1.0,59.0,1.0,47.523369,19.032208,2016-03-22 09:25:39.163039
2927,8156914,43059373,Entire home/apt,Budapest,Budapes,3,5.0,4.0,,1.0,40.0,1.0,47.515275,19.052558,2016-03-22 10:57:44.012156
2928,8165359,43096740,Private room,Budapest,Budapes,3,4.5,1.0,1.0,1.0,11.0,2.0,47.502311,19.065849,2016-03-22 07:58:44.789020
2929,8166463,43101806,Entire home/apt,Budapest,Budapes,18,5.0,,2.0,1.0,81.0,2.0,47.489589,19.054606,2016-03-22 11:16:04.258302
2930,8166523,42475696,Private room,Budapest,Budapes,1,4.0,2.0,1.0,1.0,26.0,2.0,47.496516,19.064569,2016-03-22 10:31:45.945103
2931,8166576,43102650,Entire home/apt,Budapest,Budapes,15,5.0,2.0,1.0,1.0,31.0,2.0,47.503618,19.071131,2016-03-22 10:28:14.775017
2932,8169694,14927808,Entire home/apt,Budapest,Budapes,28,4.5,4.0,2.0,1.0,53.0,,47.495128,19.078463,2016-03-22 10:32:35.822222
2933,8175146,43145832,Private room,Budapest,Budapes,8,5.0,1.0,1.0,1.0,18.0,2.0,47.546086,19.112209,2016-03-22 09:13:19.579801
2934,8176953,448465,Shared room,Budapest,Budapes,1,4.0,2.0,1.0,1.0,13.0,1.0,47.486304,19.062886,2016-03-22 09:28:54.217375
2935,8179220,42863835,Private room,Budapest,Budapes,2,5.0,2.0,1.0,1.0,45.0,2.0,47.494934,19.017349,2016-03-22 11:06:43.655346
2936,8189790,43199371,Entire home/apt,Budapest,Budapes,0,,4.0,2.0,1.0,45.0,4.0,47.514108,19.097332,2016-03-22 07:49:09.782545
2937,8196173,19028594,Shared room,Budapest,Budapes,0,,1.0,1.0,2.0,14.0,1.0,47.503999,19.05724,2016-03-22 08:03:28.899424
2938,8199315,43246035,Entire home/apt,Budapest,Budapes,2,5.0,3.0,2.0,,34.0,2.0,47.498654,19.059809,2016-03-22 11:09:50.058679
2939,8200112,43248660,Entire home/apt,Budapest,Budapes,1,4.0,4.0,1.0,1.0,63.0,3.0,47.500554,19.052736,2016-03-22 11:05:03.627726
2940,8201395,38337895,Entire home/apt,Budapest,Budapes,0,,3.0,0.0,1.0,40.0,2.0,47.560995,19.083167,2016-03-22 11:06:40.638811
2941,8202903,41389463,Private room,Budapest,Budapes,0,,2.0,1.0,1.0,22.0,2.0,47.522425,19.093824,2016-03-22 09:07:48.195118
2942,8206038,6610258,Entire home/apt,Budapest,Budapes,24,5.0,2.0,0.0,1.0,64.0,2.0,47.4939,19.058681,2016-03-22 08:17:02.342251
2943,8207364,43278602,Entire home/apt,Budapest,Budapes,3,3.5,4.0,1.0,1.0,46.0,1.0,47.493615,19.067414,2016-03-22 10:10:27.260527
2944,8208048,43282012,Entire home/apt,Budapest,Budapes,5,5.0,4.0,1.0,1.0,23.0,1.0,47.501518,19.069149,2016-03-22 08:40:48.112738
2945,8208811,43284513,Entire home/apt,Budapest,Budapes,29,5.0,2.0,1.0,1.0,34.0,1.0,47.496056,19.061257,2016-03-22 08:18:49.012379
2946,8209020,43284513,Entire home/apt,Budapest,Budapes,18,4.5,2.0,1.0,1.0,34.0,1.0,47.497231,19.061616,2016-03-22 10:03:03.942299
2947,8209565,43290233,Entire home/apt,Budapest,Budapes,0,,,3.0,1.0,37.0,1.0,47.557836,19.115791,2016-03-22 09:15:47.536547
2948,8210706,18584153,Private room,Budapest,Budapes,6,5.0,3.0,1.0,1.0,29.0,1.0,47.506174,19.022383,2016-03-22 10:39:45.448243
2949,8214624,36612204,Private room,Budapest,Budapes,0,,2.0,1.0,1.0,26.0,1.0,47.433725,19.029828,2016-03-22 08:01:40.036033
2950,8215969,38312032,Private room,Budapest,Budapes,1,5.0,2.0,1.0,1.0,13.0,1.0,47.494234,19.024998,2016-03-22 11:07:38.169128
2951,8217553,43332479,Entire home/apt,Budapest,Budapes,23,5.0,3.0,0.0,1.0,35.0,2.0,47.512307,19.070733,2016-03-22 08:00:37.046225
2952,8221032,40146892,Private room,Budapest,Budapes,1,5.0,2.0,1.0,1.0,30.0,1.0,47.495178,19.018313,2016-03-22 08:55:25.570629
2953,8223022,43360626,Entire home/apt,Budapest,Budapes,4,5.0,4.0,1.0,1.0,38.0,1.0,47.532679,19.115105,2016-03-22 11:07:02.815269
2954,8224021,43364922,Private room,Budapest,Budapes,0,,5.0,1.0,1.0,45.0,1.0,47.501559,19.06467,2016-03-22 08:29:43.921385
2955,8224697,43369896,Private room,Budapest,Budapes,0,,2.0,1.0,1.0,29.0,1.0,47.498475,19.058148,2016-03-22 10:52:51.229108
2956,8229028,27751908,Entire home/apt,Budapest,Budapes,5,4.5,,4.0,3.0,115.0,4.0,47.493986,19.064554,2016-03-22 07:38:24.414828
2957,8229919,43399538,Private room,Budapest,Budapes,4,4.5,1.0,1.0,1.0,24.0,1.0,47.501437,19.03224,2016-03-22 11:14:15.518370
