id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
37278556,Studio in the Heart of the City,56524068,Nina,,Waterfront Communities-The Island,43.64607,-79.37511,Entire home/apt,170,6,2,2019-09-03,1.46,1,15
37278622,Affordable Toronto Three Bedroom Apartment,21878865,Violeta,,Stonegate-Queensway,43.6344,-79.48575,Entire home/apt,350,3,0,,,2,364
37282256,Beautiful one bedroom,150765558,Christie,,Bay Street Corridor,43.65966,-79.38341,Entire home/apt,200,1,2,2019-09-02,1.46,1,1
37282847,Executive Townhouse with Rooftop Downtown,1907163,Mike,,Niagara,43.64014,-79.41359,Entire home/apt,150,7,1,2019-09-01,1,2,241
37283954,"Beautiful Fort York 4th Floor Condo-2 Bed, 2 Bath",274846263,Tommy,,Niagara,43.63581,-79.40547,Entire home/apt,175,4,2,2019-08-20,2,1,0
37284667,The Broadview Hotelette,79920843,Anna,,South Riverdale,43.65927,-79.34904,Entire home/apt,150,2,2,2019-09-05,2,1,209
37285091,Cabbagetown Oasis,280692790,Patrick,,Cabbagetown-South St.James Town,43.66675,-79.36365,Entire home/apt,124,3,2,2019-08-12,1.46,2,167
37285601,*City View Cozy PRIVATE Master Bedroom,210737993,Kevin,,Regent Park,43.66126,-79.36572,Private room,34,1,4,2019-09-01,3.43,1,0
37288038,Modern Downtown Condo in the heart of the city!,55282484,Grace,,Waterfront Communities-The Island,43.64569,-79.39033,Entire home/apt,150,1,2,2019-09-02,2,1,17
37289186,Luxurious penthouse in the heart of Toronto,5524793,Ata,,Bay Street Corridor,43.66277,-79.3866,Entire home/apt,320,2,1,2019-09-09,1,1,46
37289193,*LUXURY TORONTO CONDO*,280727867,Renee,,Mimico (includes Humber Bay Shores),43.6256,-79.47735,Entire home/apt,225,1,1,2019-08-14,0.94,1,166
37289369,Kensington Market spacious downtown oasis - 2BD,20554799,Paige,,Kensington-Chinatown,43.65759,-79.39702,Entire home/apt,200,3,2,2019-09-10,2,1,13
37289575,Humber Guest Suite,136091984,Ioulia,,Lambton Baby Point,43.66162,-79.50014,Entire home/apt,85,2,1,2019-08-12,0.88,1,0
37289977,One bedroom and studio Amazing Toronto View,50439807,Timur,,High Park North,43.65649,-79.46659,Entire home/apt,85,1,1,2019-08-07,0.75,2,189
37290130,"Bloor West/Junction 3 Bed, 2 Bath, Free Parking",220603602,Richard,,Runnymede-Bloor West Village,43.65822,-79.48253,Entire home/apt,301,4,0,,,1,0
37292480,Bay & College 2 Bedroom Condo ✦,280670920,Ed,,Bay Street Corridor,43.66071,-79.38468,Entire home/apt,299,1,2,2019-09-12,2,1,162
37292483,Beautiful Bright 1 Bdrm in the heart of the Annex,11055577,Ian,,Annex,43.67435,-79.40942,Entire home/apt,78,1,3,2019-08-18,2.43,1,12
37293091,LUXURY DOWNTOWN Suite in a Mansion,71118991,Sharmila,,North St.James Town,43.6716,-79.37786,Entire home/apt,189,1,10,2019-09-09,7.14,2,356
37294703,Spacious Mimico Urban Town Flat!,61088978,Jess,,Mimico (includes Humber Bay Shores),43.61448,-79.49706,Entire home/apt,350,2,1,2019-08-05,0.73,1,4
37294869,"2 Bedroom + Sofabed - Jays, MTCC, CN Tower",213342792,Stella,,Waterfront Communities-The Island,43.64285,-79.38147,Entire home/apt,97,1,4,2019-09-06,3.16,1,43
37295186,"GORGEOUS2 Bed Suite, Close to Shops 300m to Subway",71257392,Dee &,,Taylor-Massey,43.6908,-79.29129,Entire home/apt,128,1,3,2019-09-04,2.57,8,365
37296130,1 bdrm condo townhouse in North York,280771784,Chloe,,Willowdale East,43.77882,-79.41369,Entire home/apt,171,4,0,,,1,46
37297670,Comfortable bedroom,275623927,缪承明,,Pleasant View,43.7935,-79.33801,Private room,50,1,1,2019-08-15,1,1,0
37298220,Double with private internal bathroom B2,2511000,Arya,,Moss Park,43.6579,-79.37099,Private room,85,3,4,2019-08-26,2.86,24,181
37298709,Liberty Village Apartment with City Skyline View,178278864,Tyler,,South Parkdale,43.63779,-79.42629,Entire home/apt,150,3,3,2019-08-30,2.14,1,4
37300323,Cozy first floor apartment,90714639,Diana,,Dufferin Grove,43.65389,-79.43454,Entire home/apt,101,2,7,2019-08-30,5.25,1,168
37300530,Scarborough entire house rental,280811902,Jing,,L'Amoreaux,43.79525,-79.29211,Entire home/apt,258,2,4,2019-09-02,2.93,3,347
37301170,Queen room with external private bathroom B1,2511000,Arya,,Moss Park,43.65831,-79.3717,Private room,90,1,3,2019-08-18,2.14,24,190
37312516,Eclectic 3-Bedroom House on the Park,9653002,Ben And Lindsey,,Corso Italia-Davenport,43.67426,-79.44906,Entire home/apt,279,2,1,2019-09-08,1,1,30
37315115,Extraordinarily 1 Bdr suite,276004325,Sharon,,Bayview Woods-Steeles,43.78772,-79.38766,Entire home/apt,99,2,1,2019-08-04,0.71,2,149
37315363,Private room in downtown,116154406,Alejandra Y Mary,,Playter Estates-Danforth,43.67725,-79.35743,Private room,40,2,5,2019-09-08,5,3,8
37317449,"Luxury, 2mins from hwy, near downtown,Netflix,wifi",250617890,Apilash,,Stonegate-Queensway,43.6277,-79.49524,Entire home/apt,250,1,4,2019-09-02,2.86,2,363
37319445,Peaceful 1-bdrm condo in downtown Toronto,5558568,Melissa,,Church-Yonge Corridor,43.66129,-79.37951,Entire home/apt,79,2,0,,,1,12
37322000,Ravinia #1,177084561,Franco And Alice,,Bayview Woods-Steeles,43.80033,-79.38589,Private room,56,2,1,2019-08-12,0.88,9,148
37322446,Beautiful Private Room & Balcony in King West Loft,25812121,Ashley,,Waterfront Communities-The Island,43.64482,-79.40193,Private room,150,2,0,,,2,67
37324069,Exclusive Downtown Luxury ★ Condo by TIFF Lightbox,180207654,Stephen,,Waterfront Communities-The Island,43.64583,-79.39475,Entire home/apt,189,3,0,,,1,19
37325633,"4 BDR, Whole house  Close Toronto ZOO, Univ of Tor",280982516,Connie,,Malvern,43.8033,-79.22242,Entire home/apt,95,3,6,2019-09-09,4.39,1,12
37325796,Spacious private room with private washroom WEST,12090782,Abdallah,,Islington-City Centre West,43.64539,-79.52747,Private room,45,1,2,2019-08-25,2,2,177
37326729,Sofa-bed in the living west of Toronto,12090782,Abdallah,,Islington-City Centre West,43.64598,-79.52796,Shared room,28,1,3,2019-09-11,3,2,179
37327138,Furnished 1 bdrm  lower apt with private entrance,21366586,Paul,,Moss Park,43.66391,-79.36964,Entire home/apt,150,1,2,2019-08-11,1.67,1,346
37327268,luxury 3 Bedroom condo in toronto,281012434,Scan,,Waterfront Communities-The Island,43.6407,-79.38319,Entire home/apt,400,5,1,2019-08-16,1,1,80
37327719,Entire one bed room unit with great view,55840133,Yang,,Willowdale West,43.77719,-79.41526,Entire home/apt,130,1,0,,,1,165
37328182,Private 1 Bedroom Apartment Near Subway Station.,58664658,Koushan,,Newtonbrook West,43.77686,-79.43382,Entire home/apt,150,7,0,,,1,363
37329867,Cozy Bachelor Downtown Toronto.,69364927,Cody,,Church-Yonge Corridor,43.66883,-79.37957,Entire home/apt,101,1,4,2019-08-18,2.86,1,6
37329879,"【4号房】二楼独立卧室,标准单人床,共享卫生间;格局合理､节奏紧凑｡是学生､商旅人士的恰好选择!",274304495,Gordon(高登),,Tam O'Shanter-Sullivan,43.78094,-79.31514,Private room,38,2,1,2019-08-31,1,6,14
37330482,Beautiful Condo in Heart of Downtown,86113351,Anthony,,Church-Yonge Corridor,43.64953,-79.37571,Entire home/apt,225,2,1,2019-08-25,1,1,32
37330995,Bloor West Village Gem,281128957,Van,,High Park-Swansea,43.64822,-79.48047,Entire home/apt,124,2,1,2019-09-01,1,2,74
37331084,Spacious 2 Bdrm PENTHOUSE Downtown Toronto-2floor,20708742,Ali,,Church-Yonge Corridor,43.66018,-79.37977,Entire home/apt,320,2,4,2019-09-09,4,1,179
37331641,Private 1 bedroom apartment suite self check-in,281143950,Jerry,,Pleasant View,43.79839,-79.33528,Private room,85,1,6,2019-08-18,4.09,1,0
37332598,Bright and Spacious North York walkout apartment,177061647,Ricardo,,Lansing-Westgate,43.76042,-79.42024,Entire home/apt,101,2,2,2019-08-11,1.54,1,66
37333184,Perfect Location within Budget,79115281,Gorkem,,Mount Pleasant West,43.69857,-79.39178,Shared room,40,1,1,2019-08-22,1,6,161
37333364,Bright and  clean private bedroom,221127497,Jamie Wrylyne,,Forest Hill North,43.70222,-79.42487,Private room,38,30,0,,,4,30
37333440,The Heart of Toronto. High rise View,274948424,Will,,Waterfront Communities-The Island,43.64254,-79.38149,Entire home/apt,105,6,1,2019-08-02,0.68,2,44
37334547,Waterpark Condo,281129206,Teddy,,Niagara,43.63809,-79.40681,Entire home/apt,199,1,3,2019-09-10,2.20,1,175
37335105,Located on waterfront lakeshore.Close to everythin,280803249,Nahfeezah,,Mimico (includes Humber Bay Shores),43.62417,-79.48082,Entire home/apt,87,2,1,2019-09-09,1,1,115
37335343,Airport/YorkdaleMall/Canada'sWonderlandFreeParking,265969337,Helen,,Bathurst Manor,43.76284,-79.44967,Entire home/apt,279,3,0,,,14,45
37335660,Beautiful Downtown Condo in Entertainment District,77697999,Natasha,,Kensington-Chinatown,43.65054,-79.38827,Entire home/apt,249,3,3,2019-09-02,3,1,0
37336352,Cozy comfy home!,280629419,Phuong,,Rustic,43.715,-79.50502,Private room,75,1,0,,,1,44
37346364,One bedroom Toronto (females only),270893178,Fiza,,York University Heights,43.76896,-79.50068,Private room,42,4,0,,,2,317
37346565,Sunlit Private Bedroom Close To Downtown - 2 Beds,276315481,Yvette,,Oakwood Village,43.69104,-79.44503,Private room,70,1,1,2019-08-24,1,2,0
37346904,Beautiful & Spacious Studio in the heart of Annex,149163639,Mario,,Annex,43.6735,-79.40136,Entire home/apt,110,2,6,2019-08-28,5.00,4,104
37347105,Toronto Bloor West Village Comfort,281128957,Van,,High Park-Swansea,43.64615,-79.48041,Entire home/apt,124,2,0,,,2,287
37349774,Simply Comfort. Stylish (Website hidden by Airbnb) Tower View,10202618,SimplyComfort,,Waterfront Communities-The Island,43.64353,-79.37959,Entire home/apt,999,1,0,,,95,320
37351424,Heritage loft space in prime Queen/King West locay,154488224,Brandon,,Niagara,43.64097,-79.41376,Entire home/apt,450,1,0,,,1,90
37352045,Simple bedroom near York U/Downsview Park,272040334,A.,,York University Heights,43.75432,-79.50767,Private room,121,2,0,,,4,14
37352054,Luxurious 1 bedroom condo in Downtown Toronto,281410778,Jacques,,Waterfront Communities-The Island,43.64565,-79.39331,Entire home/apt,159,1,2,2019-08-25,2,1,356
37352660,Room 2C Italian Town House,279576239,Khanh,,Corso Italia-Davenport,43.6763,-79.44959,Private room,45,1,1,2019-08-04,0.71,7,349
37353238,The Ossington House-an elevated Toronto experience,13054445,Alison,,Trinity-Bellwoods,43.64939,-79.42148,Entire home/apt,380,1,0,,,1,241
37354723,Ravinia #3,177084561,Franco And Alice,,Bayview Woods-Steeles,43.80087,-79.38396,Private room,56,1,0,,,9,175
37356035,1 Master Bedroom in  2 bedrooms Luxury Condo,205977927,Peimaan,,Willowdale East,43.77921,-79.41487,Private room,70,1,3,2019-09-14,2.31,1,77
37356314,Superior Stylish HighRise Studio - CN Tower,19509784,Kev,,Waterfront Communities-The Island,43.64098,-79.38066,Entire home/apt,189,14,0,,,30,291
37356348,Superior Premium Apartment by Hilton by Eathon,19509784,Kev,,Bay Street Corridor,43.64945,-79.38321,Entire home/apt,150,14,0,,,30,314
37357484,Queen room located at main floor private bathroom,2511000,Arya,,Moss Park,43.65852,-79.37158,Private room,95,1,4,2019-08-30,2.86,24,186
37357488,Comfy rustic bunkbed top in a convenient location,152088065,Gennadi,,Malvern,43.80526,-79.22719,Shared room,15,28,0,,,40,334
37357665,Modern Cozy Space in the Heart of Downtown,273422669,Gary,,Church-Yonge Corridor,43.65402,-79.37952,Entire home/apt,128,2,6,2019-08-31,5.14,2,71
37357898,Large Queen room private bathroom & balcony S3,2511000,Arya,,Moss Park,43.65909,-79.37189,Private room,105,1,3,2019-08-22,2.57,24,198
37358525,One bedroom apartment (Yonge/ Steeles),149971963,Mohsen,,Newtonbrook West,43.79318,-79.42929,Entire home/apt,121,1,2,2019-09-01,1.46,1,77
37358925,Historic Cabbagetown,280692790,Patrick,,Cabbagetown-South St.James Town,43.66558,-79.36391,Entire home/apt,130,30,0,,,2,179
37360279,Art House Retreat; Comfy Downtown Room,281487566,Mahrokh,,Moss Park,43.65565,-79.36399,Private room,350,1,0,,,1,26
37361172,Double room next to balcony on second floor roomS1,2511000,Arya,,Moss Park,43.659,-79.37232,Private room,85,1,2,2019-08-30,2,24,198
37361208,Sweeping views on high 40’s floor of the CN Tower,281504999,Stacey,,Waterfront Communities-The Island,43.64222,-79.38235,Entire home/apt,250,2,0,,,1,47
37361488,Cozy & Modern ★ 2 Bedroom Suite + Free Parking ★,281507986,Anthony,,Dorset Park,43.74311,-79.27975,Entire home/apt,69,28,0,,,1,83
37361566,King Bed & Free Parking 2 blocks from Dundas Sq.,281509113,Amber,,Moss Park,43.65572,-79.37373,Entire home/apt,110,2,10,2019-09-09,7.32,1,23
37361587,Waterfront,29395026,Sylvester,,Waterfront Communities-The Island,43.64072,-79.39687,Entire home/apt,290,1,9,2019-09-12,6.43,4,165
37361604,Queen large room shared bathroom &balcony 2d floor,2511000,Arya,,Moss Park,43.65848,-79.3716,Private room,85,1,5,2019-08-26,3.57,24,191
37362464,Small single bed room w/private internal bathroom,2511000,Arya,,Moss Park,43.65769,-79.37087,Private room,79,1,5,2019-08-29,3.66,24,181
37363083,Victorian House in Baldwin Village,62018022,Gibran,,Kensington-Chinatown,43.65722,-79.39863,Shared room,65,1,7,2019-08-31,5.12,1,0
37363588,1BR+DEN CENTRAL CONDO - PRIME WATERFRONT LOCATION,257889901,Lily,,Waterfront Communities-The Island,43.64208,-79.37868,Entire home/apt,999,2,8,2019-09-02,5.71,6,99
37364166,Nice Room #1  (Double bed),281549567,Cathy,,Agincourt North,43.80006,-79.27096,Private room,38,1,3,2019-08-31,2.81,3,136
37364173,Fully Furnished North York Walkout Basement Suite,185563751,Sangeethai,,Hillcrest Village,43.79236,-79.36843,Entire home/apt,52,2,0,,,1,72
37364637,"Nice Room #2 (Queen bed, full private washroom)",281549567,Cathy,,Agincourt North,43.80026,-79.27162,Private room,49,5,4,2019-08-20,3.33,3,104
37364760,Nice Room #3 (Queen bed),281549567,Cathy,,Agincourt North,43.79895,-79.27278,Private room,45,1,0,,,3,197
37365017,Aaira Suites 1 Plus Den with Free Parking,52196601,Aaira,,Niagara,43.63655,-79.40545,Entire home/apt,250,1,0,,,24,149
37365109,Charming unique 1 bedroom townhouse in great area,49192327,Maggie,,South Parkdale,43.63987,-79.42618,Entire home/apt,170,3,3,2019-08-31,2.65,1,15
37365816,2BR NORTH YORK1minute walk2yonge st transit &shops,133641921,Abi,,Newtonbrook West,43.78874,-79.41799,Entire home/apt,93,7,0,,,4,143
37366596,❤Toronto Downtown  Penthouse   CN Tower Lake View,134933529,Sylvia,,Waterfront Communities-The Island,43.64427,-79.40223,Entire home/apt,199,1,7,2019-09-11,5.38,10,363
37366917,"*Penthouse by the Lake* w/ pool, gym, jacuzzi",281155856,Mimi,,Mimico (includes Humber Bay Shores),43.62252,-79.48257,Entire home/apt,150,4,0,,,2,58
37367106,Condo in North York,255208693,Deepak,,Henry Farm,43.77449,-79.33638,Entire home/apt,301,6,0,,,1,90
37369567,Beautiful Cabbagetown Victorian,87517944,Meg,,Cabbagetown-South St.James Town,43.66747,-79.36793,Entire home/apt,501,5,0,,,1,35
37369599,Room at Corso Italia,89663107,Adrian,,Corso Italia-Davenport,43.68255,-79.44477,Private room,56,1,1,2019-09-08,1,4,88
37369662,"Private basement suite in Roncesvalles, Toronto.",7049477,Sophie,,Roncesvalles,43.64781,-79.44482,Private room,89,3,0,,,2,0
37370069,★★ Stylish High-rise 2BED in Downtown Core,211526817,Golsana,,Waterfront Communities-The Island,43.64138,-79.38148,Entire home/apt,200,2,2,2019-08-25,1.43,41,58
37370116,Hidden Gem In The City,40913497,Steve,,Downsview-Roding-CFB,43.73575,-79.49245,Entire home/apt,130,1,6,2019-09-02,4.39,2,298
37370241,*RARE* Stunning View in the Heart of Toronto,261060328,Toucan,,Church-Yonge Corridor,43.65269,-79.37851,Entire home/apt,399,1,7,2019-09-08,5.38,7,96
37370276,"Sunny room with balcony Rm ""1""",258106151,Giancarlo,,Cabbagetown-South St.James Town,43.66365,-79.37224,Private room,45,2,0,,,2,42
37370726,Artsy and cozy room in the heart of Kensington,26472984,Diana,,Kensington-Chinatown,43.65652,-79.40404,Private room,75,2,3,2019-09-09,2.65,1,12
37371479,"Lakeshore Penthouse w/gym, jacuzzi, sauna, spa",281155856,Mimi,,Mimico (includes Humber Bay Shores),43.6239,-79.48423,Entire home/apt,200,3,0,,,2,28
37371693,Cozy Condo by CN Tower/Roger's Center/ Union STN,154399618,Dale,,Waterfront Communities-The Island,43.64091,-79.39441,Entire home/apt,87,1,11,2019-08-29,8.05,7,102
37378179,❤️❤️Luxury Condo by Hilton Hotel || Biz Dist❤️,275038623,Robert,,Bay Street Corridor,43.65122,-79.38297,Entire home/apt,240,1,2,2019-09-02,1.46,20,283
37381197,Designer 1BR Apartment - Parkdale Mansion,281667112,David,,South Parkdale,43.63576,-79.433,Entire home/apt,158,3,6,2019-09-09,4.19,4,352
37384131,Lakeshore Views !,834493,Dre,,Mimico (includes Humber Bay Shores),43.62139,-79.48442,Entire home/apt,200,2,3,2019-08-31,2.57,1,364
37387989,Private room in quiet unit,272357700,Shahla,,Mount Dennis,43.68267,-79.49432,Private room,60,5,0,,,4,1
37388134,Spectacular view in the heart of downtown,223403009,Reza,,Waterfront Communities-The Island,43.63936,-79.39647,Entire home/apt,220,1,2,2019-08-10,1.46,1,131
37388694,James Bond Loft Toronto,91986697,Lucas,,South Riverdale,43.66444,-79.34085,Entire home/apt,350,1,0,,,1,165
37390077,Simple Cozy Bloordale,7747607,Jeff,,Dovercourt-Wallace Emerson-Junction,43.66225,-79.43979,Entire home/apt,65,3,5,2019-09-10,4.05,1,6
37390298,Spacious 1st floor private room (Finch/Yonge),201000334,May,,Willowdale East,43.77858,-79.41106,Private room,60,1,1,2019-08-05,0.73,2,0
37391705,Sun Room in a 2500 sq ft Executive Home @Wychwood,4013498,Laure,,Corso Italia-Davenport,43.67643,-79.43482,Private room,68,1,2,2019-09-01,2,32,88
37391876,Luxury Annex Two-Storey Garden Apartment,68274158,Marjorie,,Annex,43.67095,-79.41303,Entire home/apt,275,3,0,,,1,230
37392190,1 Bed/1 Bth-Ready Move In - Downtown - Qwest,169697179,DelSuites,,Waterfront Communities-The Island,43.64916,-79.38838,Entire home/apt,180,30,0,,,17,347
37393116,"【5号房】半地下独立卧室,标准双人床,共享卫生间,超大壁橱;采光好,冬暖夏凉,布局合理!",274304495,Gordon(高登),,Tam O'Shanter-Sullivan,43.78071,-79.31442,Private room,34,2,1,2019-08-31,1,6,102
37393144,Family Friendly East End Suite,92713505,Shawna,,Danforth East York,43.68971,-79.31744,Entire home/apt,175,2,1,2019-09-08,1,1,188
37393453,"Comfortable, Clean Room in Exciting Neighbourhood",1669288,Gurtej,,Dovercourt-Wallace Emerson-Junction,43.66696,-79.43726,Private room,45,1,7,2019-08-31,5.68,1,14
37393870,NEW TownHouse - TWO Bedrooms + Terrace + Parking,92166372,Fevy,,Islington-City Centre West,43.64346,-79.52844,Entire home/apt,159,14,1,2019-09-01,1,1,94
37394469,A Riverdale Swell Dwell Steps To Broadview  Stn,24661477,Steven,,North Riverdale,43.67347,-79.35562,Entire home/apt,150,5,3,2019-09-02,2.50,1,16
37394789,Cozy Nice Clean Spacious Room Two Queen Beds,50535614,Kayla,,Agincourt North,43.80421,-79.27502,Private room,50,1,8,2019-08-30,6.67,23,354
37394944,Amazing Garden Oasis 4 - Breakfast No Cleaning Fee,47929276,Lorne,,St.Andrew-Windfields,43.7519,-79.4032,Private room,34,1,4,2019-08-19,3.00,7,71
37396437,Beautiful Bungalow by Greektown,3001771,Kamil,,Danforth East York,43.69041,-79.33725,Entire home/apt,121,5,0,,,1,87
37396731,Comfy rustic bunkbed in a convenient location,152088065,Gennadi,,Malvern,43.80426,-79.22883,Shared room,15,28,1,2019-09-02,1,40,307
37396956,2 Bedroom Basement Apartment,281882578,Zakeria,,Bendale,43.75171,-79.25408,Entire home/apt,89,1,6,2019-09-01,4.39,1,363
37397462,"Super Clean, Private Bedroom - for Female guests",211772816,Whitehouse,,Don Valley Village,43.79288,-79.34924,Private room,45,1,4,2019-09-01,3.33,3,261
37397471,"Large Loft, exposed brick entire 3rd floor.",90159086,Jesse,,Waterfront Communities-The Island,43.64578,-79.38946,Entire home/apt,250,2,2,2019-09-08,2,1,179
37398249,Upper Beaches Studio,281907966,Dave,,Woodbine Corridor,43.67772,-79.31105,Entire home/apt,250,3,1,2019-08-25,1,1,13
37398891,Gorgeous 2bd Apartment Downtown Toronto!,281918978,Amari,,Waterfront Communities-The Island,43.63999,-79.39529,Entire home/apt,301,2,0,,,3,155
37399400,2bdr spacious apt 5 min from St Clair West station,81732758,Thania,,Humewood-Cedarvale,43.68642,-79.41989,Entire home/apt,85,2,7,2019-09-10,5.83,1,12
37400709,"Pristine, cozy condo with pool & rooftop lounge.",133466055,Angela,,Bay Street Corridor,43.66511,-79.38873,Entire home/apt,124,2,3,2019-08-25,2.09,1,0
37400937,Cozy Studio/bachelor apartment downtown Toronto,223691707,Mya,,Niagara,43.63885,-79.41222,Entire home/apt,200,2,2,2019-08-10,1.46,7,0
37400943,小屋/House,275165013,Lingli,,Clanton Park,43.74263,-79.43922,Entire home/apt,158,1,3,2019-08-11,2.20,3,12
37401075,Perfect T.O Downtown or Beaches in 15 min,65790124,Angela,,Birchcliffe-Cliffside,43.68827,-79.2718,Private room,45,1,10,2019-08-26,7.50,3,347
37401267,Clean and Quiet,234503528,Cleo,,Bathurst Manor,43.75576,-79.44601,Private room,70,5,0,,,2,364
37401889,Modern Condo in Entertainment District on King St,27650523,Vrinda,,Waterfront Communities-The Island,43.64635,-79.38764,Entire home/apt,220,2,0,,,1,13
37402870,Spacious Master Bedroom,38030183,Salim,,Victoria Village,43.72297,-79.30816,Private room,69,2,1,2019-09-01,1,4,359
37402941,Luxury condo in Downtown Toronto,21320773,Mj,,Regent Park,43.66014,-79.35983,Entire home/apt,140,4,10,2019-09-11,7.14,1,27
37403237,Entire 2 bedroom condominium with a beautiful view,222746590,Shohana,,Scarborough Village,43.74365,-79.21235,Entire home/apt,150,1,11,2019-09-12,8.92,1,62
37404603,*Luxury* Stunning View in the heart of Toronto,261060328,Toucan,,Waterfront Communities-The Island,43.64867,-79.38788,Entire home/apt,264,1,4,2019-09-01,2.93,7,149
37407260,Skyline Views! Close to 401. Entire apartment!,81891335,Teja,,Agincourt South-Malvern West,43.77947,-79.2816,Entire home/apt,144,1,9,2019-09-10,6.92,2,53
37414654,Single bed in a cozy bedroom conveniently located,152088065,Gennadi,,Malvern,43.80524,-79.22876,Shared room,15,28,0,,,40,281
37416303,Unbeatable location with spectacular views of CN,278363264,Dan,,Waterfront Communities-The Island,43.64315,-79.38899,Entire home/apt,299,1,7,2019-09-11,5.38,4,359
37418004,Sweet little spot in the heart of king west!,846505,Julie,,Waterfront Communities-The Island,43.64417,-79.40201,Entire home/apt,301,3,2,2019-08-22,1.67,4,59
37418789,Executive Suite Entertainment District Toronto,282114975,Hanna,,Waterfront Communities-The Island,43.64444,-79.39175,Entire home/apt,180,2,2,2019-09-01,2,2,26
37418870,*Entire 1 bedroom luxury condo in Downtown,278348942,Tamara,,Bay Street Corridor,43.65869,-79.38378,Entire home/apt,400,1,1,2019-08-11,0.86,3,0
37418957,"Very nice, quite and safe neighborhood",282118315,Hanh,,Black Creek,43.76914,-79.52963,Private room,23,1,6,2019-09-07,4.74,2,271
37421724,"New Modern house near Yorkville, ROM, Casa Loma",266974847,Rennie,,Annex,43.67301,-79.40568,Entire home/apt,305,1,0,,,1,256
37423633,Luxury Condo Unit - Walking distance to Subway,257219702,Pauline,,Willowdale East,43.75832,-79.40263,Entire home/apt,121,2,8,2019-09-03,6.49,1,86
37423774,Flat in Toronto,204354481,Sarah,,Church-Yonge Corridor,43.66987,-79.38514,Entire home/apt,193,5,3,2019-08-14,2.14,1,0
37423909,Toronto Downtown Luxury 2BR +Office+Bar+Parking,10486938,Elena,,Little Portugal,43.64737,-79.43185,Entire home/apt,250,2,0,,,1,179
37423947,Basement bedroom appartment,282118315,Hanh,,Black Creek,43.769,-79.52878,Private room,23,1,1,2019-09-02,1,2,73
37425739,The perfect place to enjoy Toronto,277087157,Myriam,,Parkwoods-Donalda,43.75068,-79.33231,Private room,34,4,2,2019-08-26,2,1,11
37426491,Romantic getaway for two on a yacht.,29599951,Adina,,Waterfront Communities-The Island,43.63631,-79.39638,Private room,201,2,0,,,1,6
37426890,"Fashion/Ent. District - 2 bedroom - CN Tower ,MTCC",241076385,Beck,,Waterfront Communities-The Island,43.64727,-79.39717,Entire home/apt,150,21,1,2019-08-31,1,1,161
37427269,"Amazing Garden Oasis 5- Breakfast, No Clean Fee",47929276,Lorne,,St.Andrew-Windfields,43.75325,-79.4031,Private room,34,1,4,2019-09-04,2.86,7,158
37427844,Toronto Luxury Suite Downtown Condo,282203175,Magdalena,,Niagara,43.63714,-79.40458,Entire home/apt,249,1,3,2019-09-11,3,1,198
37428115,2号小屋,275165013,Lingli,,Clanton Park,43.74312,-79.43948,Entire home/apt,98,1,3,2019-08-11,2.20,3,0
37428220,Downtown Suite Rogers Centre /CN Tower /Scotiabank,186658962,Q&C,,Waterfront Communities-The Island,43.64212,-79.38186,Entire home/apt,162,1,0,,,3,251
37428839,Quite and beautiful basement apartment,178094737,Tasnia,,West Hill,43.75916,-79.1887,Entire home/apt,49,1,3,2019-08-18,2.57,3,48
37430407,Be in the midst of downtown in 25mins,18064887,Kerwin,,Clairlea-Birchmount,43.71363,-79.27911,Private room,121,1,2,2019-08-25,1.71,1,89
37430969,"BRIGHT, ROOMY 1 bed  suite 300m to subway, shops",71257392,Dee &,,Taylor-Massey,43.69113,-79.29172,Entire home/apt,99,1,1,2019-08-26,1,8,319
37431114,⚡Large 2BR Condo⚡ by CN Tower and Rogers Centre ⚡,282261335,Shahzer,,Waterfront Communities-The Island,43.64588,-79.39166,Entire home/apt,249,2,8,2019-09-04,6.00,1,251
37431293,Next Door to Union Station and the CN Tower,269567609,Xuhong,,Waterfront Communities-The Island,43.64359,-79.37994,Entire home/apt,109,7,1,2019-08-26,1,1,19
37431492,喵咪民宿 Sweet Kitty Villa,256485450,维拉Vera,,Dorset Park,43.76808,-79.27371,Private room,34,1,2,2019-09-06,2,1,326
37433051,Your study/working hommie,10770473,Raymond,,Woburn,43.77583,-79.23105,Entire home/apt,101,5,0,,,1,56
37434240,"★Amazing City View Suite★ King Bed, Free parking",282288371,Wang,,Waterfront Communities-The Island,43.63977,-79.3978,Entire home/apt,199,1,13,2019-09-13,10.54,1,164
37434785,"Spacious two bedrooms,two baths in Little Italy",260079173,Hien,,Trinity-Bellwoods,43.65258,-79.41443,Entire home/apt,250,3,1,2019-09-03,1,5,22
37435871,Cozy Downtown 4-Bed Suite ✓CN Tower✓Habourfront,178307754,Taj,,Waterfront Communities-The Island,43.64062,-79.39821,Entire home/apt,225,2,13,2019-09-08,9.75,3,349
37438309,Downtown Premier Suite - 2BR + 1BTH - College Park,217699714,Tim,,Church-Yonge Corridor,43.66368,-79.37979,Entire home/apt,225,1,4,2019-09-08,4,4,52
37443228,Superior Penthouse Amazing View,19509784,Kev,,Bay Street Corridor,43.65097,-79.38295,Entire home/apt,301,14,0,,,30,336
