,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
1065,12416074,8452168,Entire home/apt,,Tallinn,0,,5,1.0,1.0,103.0,1.0,59.439504,24.746097,2016-07-08 23:19:31.590823
1066,12416426,64918552,Entire home/apt,,Tallinn,0,,4,0.0,1.0,40.0,1.0,59.43993,24.755348,2016-07-09 00:02:04.912314
1067,12416999,4748458,Entire home/apt,,Tallinn,0,,4,2.0,1.0,109.0,1.0,59.437088,24.761729,2016-07-08 23:54:21.116611
1068,12428549,64918552,Entire home/apt,,Tallinn,1,,4,0.0,1.0,40.0,1.0,59.438184,24.755474,2016-07-08 23:24:46.525696
1069,12436233,12712221,Entire home/apt,,Tallinn,1,,4,0.0,1.0,80.0,2.0,59.439404,24.754839,2016-07-08 23:22:55.702802
1070,12458517,10802414,Entire home/apt,,Tallinn,10,5.0,4,1.0,1.0,34.0,2.0,59.452528,24.702156,2016-07-08 23:47:22.578553
1071,12461704,23724388,Entire home/apt,,Tallinn,0,,9,4.0,,84.0,1.0,59.378881,24.718121,2016-07-08 23:48:22.933929
1072,12466359,31994601,Entire home/apt,,Tallinn,0,,4,2.0,1.0,65.0,1.0,59.428557,24.719929,2016-07-08 23:08:58.841582
1073,12468660,52101878,Private room,,Tallinn,8,4.5,1,1.0,1.0,26.0,1.0,59.435439,24.73029,2016-07-08 23:10:27.617966
1074,12476768,17229553,Entire home/apt,,Tallinn,1,,2,0.0,1.0,39.0,2.0,59.431438,24.738138,2016-07-08 23:06:27.517100
1075,12481760,53118005,Entire home/apt,,Tallinn,0,,5,1.0,1.0,91.0,2.0,59.431124,24.749582,2016-07-08 23:28:10.690964
1076,12488004,58307666,Entire home/apt,,Tallinn,2,,7,1.0,1.0,57.0,2.0,59.435092,24.779649,2016-07-08 23:47:00.528507
1077,12491471,67629988,Entire home/apt,,Tallinn,3,5.0,3,1.0,1.0,42.0,2.0,59.426536,24.729771,2016-07-08 23:07:52.567162
1078,12512188,66703688,Entire home/apt,,Tallinn,0,,2,1.0,1.0,114.0,1.0,59.429981,24.754095,2016-07-08 23:55:17.382877
1079,12516581,56862945,Entire home/apt,,Tallinn,9,5.0,3,0.0,1.0,39.0,2.0,59.421653,24.752203,2016-07-08 23:10:58.565015
1080,12518576,2320438,Entire home/apt,,Tallinn,10,5.0,5,1.0,1.0,97.0,2.0,59.438283,24.748639,2016-07-08 23:13:42.765754
1081,12526278,26917696,Entire home/apt,,Tallinn,2,,5,2.0,1.0,67.0,1.0,59.425259,24.739324,2016-07-08 23:14:13.329051
1082,12528099,31496880,Entire home/apt,,Tallinn,14,5.0,3,1.0,1.0,44.0,1.0,59.435591,24.725605,2016-07-08 23:30:47.069344
1083,12529704,41607339,Entire home/apt,,Tallinn,2,,4,2.0,1.0,52.0,1.0,59.444749,24.731548,2016-07-09 00:13:53.326533
1084,12538986,28910962,Entire home/apt,,Tallinn,3,5.0,2,0.0,1.0,68.0,,59.442333,24.763786,2016-07-08 23:23:42.516572
